seed,folder,d,step,mem
43,d180,180,1280000,
43,d180,180,1290000,
43,d180,180,1300000,0.09570000320672989
43,d180,180,1310000,
43,d180,180,1320000,
43,d180,180,1330000,
43,d180,180,1340000,
43,d180,180,1350000,
43,d180,180,1360000,
43,d180,180,1370000,
43,d180,180,1380000,
43,d180,180,1390000,
43,d180,180,1400000,0.1225999966263771
43,d180,180,1410000,
43,d180,180,1420000,
43,d180,180,1430000,
43,d180,180,1440000,
43,d180,180,1450000,
43,d180,180,1460000,
43,d180,180,1470000,
43,d180,180,1480000,
43,d180,180,1490000,
43,d180,180,1500000,0.13680000603199005
43,d180,180,1510000,
43,d180,180,1520000,
43,d180,180,1530000,
43,d180,180,1540000,
43,d180,180,1550000,
43,d180,180,1560000,
43,d180,180,1570000,
43,d180,180,1580000,
43,d180,180,1590000,
43,d180,180,1600000,0.15109999477863312
43,d180,180,1610000,
43,d180,180,1620000,
43,d180,180,1630000,
43,d180,180,1640000,
43,d180,180,1650000,
43,d180,180,1660000,
43,d180,180,1670000,
43,d180,180,1680000,
43,d180,180,1690000,
43,d180,180,1700000,0.17000000178813934
43,d180,180,1710000,
43,d180,180,1720000,
43,d180,180,1730000,
43,d180,180,1740000,
43,d180,180,1750000,
43,d180,180,1760000,
43,d180,180,1770000,
43,d180,180,1780000,
43,d180,180,1790000,
43,d180,180,1800000,0.18790000677108765
43,d180,180,1810000,
43,d180,180,1820000,
43,d180,180,1830000,
43,d180,180,1840000,
43,d180,180,1850000,
43,d180,180,1860000,
43,d180,180,1870000,
43,d180,180,1880000,
43,d180,180,1890000,
43,d180,180,1900000,0.20839999616146088
43,d180,180,1910000,
43,d180,180,1920000,
43,d180,180,1930000,
43,d180,180,1940000,
43,d180,180,1950000,
43,d180,180,1960000,
43,d180,180,1970000,
43,d180,180,1980000,
43,d180,180,1990000,
43,d180,180,2000000,0.20960000157356262
43,d180,180,2010000,
43,d180,180,2020000,
43,d180,180,2030000,
43,d180,180,2040000,
43,d180,180,2050000,
43,d180,180,2060000,
43,d180,180,2070000,
43,d180,180,2080000,
43,d180,180,2090000,
43,d180,180,2100000,0.24330000579357147
43,d180,180,2110000,
43,d180,180,2120000,
43,d180,180,2130000,
43,d180,180,2140000,
43,d180,180,2150000,
43,d180,180,2160000,
43,d180,180,2170000,
43,d180,180,2180000,
43,d180,180,2190000,
43,d180,180,2200000,0.2451000064611435
43,d180,180,2210000,
43,d180,180,2220000,
43,d180,180,2230000,
43,d180,180,2240000,
43,d180,180,2250000,
43,d180,180,2260000,
43,d180,180,2270000,
43,d180,180,2280000,
43,d180,180,2290000,
43,d180,180,2300000,0.2273000031709671
43,d180,180,2310000,
43,d180,180,2320000,
43,d180,180,2330000,
43,d180,180,2340000,
43,d180,180,2350000,
43,d180,180,2360000,
43,d180,180,2370000,
43,d180,180,2380000,
43,d180,180,2390000,
43,d180,180,2400000,0.257999986410141
43,d180,180,2410000,
43,d180,180,2420000,
43,d180,180,2430000,
43,d180,180,2440000,
43,d180,180,2450000,
43,d180,180,2460000,
43,d180,180,2470000,
43,d180,180,2480000,
43,d180,180,2490000,
43,d180,180,2500000,0.2808000147342682
43,d180,180,2510000,
43,d180,180,2520000,
43,d180,180,2530000,
43,d180,180,2540000,
43,d180,180,2550000,
43,d180,180,2560000,
43,d180,180,2570000,
43,d180,180,2580000,
43,d180,180,2590000,
43,d180,180,2600000,0.2736000120639801
43,d180,180,2610000,
43,d180,180,2620000,
43,d180,180,2630000,
43,d180,180,2640000,
43,d180,180,2650000,
43,d180,180,2660000,
43,d180,180,2670000,
43,d180,180,2680000,
43,d180,180,2690000,
43,d180,180,2700000,0.3028999865055084
43,d180,180,2710000,
43,d180,180,2720000,
43,d180,180,2730000,
43,d180,180,2740000,
43,d180,180,2750000,
43,d180,180,2760000,
43,d180,180,2770000,
43,d180,180,2780000,
43,d180,180,2790000,
43,d180,180,2800000,0.29440000653266907
43,d180,180,2810000,
43,d180,180,2820000,
43,d180,180,2830000,
43,d180,180,2840000,
43,d180,180,2850000,
43,d180,180,2860000,
43,d180,180,2870000,
43,d180,180,2880000,
43,d180,180,2890000,
43,d180,180,2900000,0.2955000102519989
43,d180,180,2910000,
43,d180,180,2920000,
43,d180,180,2930000,
43,d180,180,2940000,
43,d180,180,2950000,
43,d180,180,2960000,
43,d180,180,2970000,
43,d180,180,2980000,
43,d180,180,2990000,
43,d180,180,3000000,0.29899999499320984
43,d180,180,3010000,
43,d180,180,3020000,
43,d180,180,3030000,
43,d180,180,3040000,
43,d180,180,3050000,
43,d180,180,3060000,
43,d180,180,3070000,
43,d180,180,3080000,
43,d180,180,3090000,
43,d180,180,3100000,0.2971000075340271
43,d180,180,3110000,
43,d180,180,3120000,
43,d180,180,3130000,
43,d180,180,3140000,
43,d180,180,3150000,
43,d180,180,3160000,
43,d180,180,3170000,
43,d180,180,3180000,
43,d180,180,3190000,
43,d180,180,3200000,0.3328000009059906
43,d180,180,3210000,
43,d180,180,3220000,
43,d180,180,3230000,
43,d180,180,3240000,
43,d180,180,3250000,
43,d180,180,3260000,
43,d180,180,3270000,
43,d180,180,3280000,
43,d180,180,3290000,
43,d180,180,3300000,0.32710000872612
43,d180,180,3310000,
43,d180,180,3320000,
43,d180,180,3330000,
43,d180,180,3340000,
43,d180,180,3350000,
43,d180,180,3360000,
43,d180,180,3370000,
43,d180,180,3380000,
43,d180,180,3390000,
43,d180,180,3400000,0.3312000036239624
43,d180,180,3410000,
43,d180,180,3420000,
43,d180,180,3430000,
43,d180,180,3440000,
43,d180,180,3450000,
43,d180,180,3460000,
43,d180,180,3470000,
43,d180,180,3480000,
43,d180,180,3490000,
43,d180,180,3500000,0.3312999904155731
43,d180,180,3510000,
43,d180,180,3520000,
43,d180,180,3530000,
43,d180,180,3540000,
43,d180,180,3550000,
43,d180,180,3560000,
43,d180,180,3570000,
43,d180,180,3580000,
43,d180,180,3590000,
43,d180,180,3600000,0.35010001063346863
43,d180,180,3610000,
43,d180,180,3620000,
43,d180,180,3630000,
43,d180,180,3640000,
43,d180,180,3650000,
43,d180,180,3660000,
43,d180,180,3670000,
43,d180,180,3680000,
43,d180,180,3690000,
43,d180,180,3700000,0.3605000078678131
43,d180,180,3710000,
43,d180,180,3720000,
43,d180,180,3730000,
43,d180,180,3740000,
43,d180,180,3750000,
43,d180,180,3760000,
43,d180,180,3770000,
43,d180,180,3780000,
43,d180,180,3790000,
43,d180,180,3800000,0.3806999921798706
43,d180,180,3810000,
43,d180,180,3820000,
43,d180,180,3830000,
43,d180,180,3840000,
43,d180,180,3850000,
43,d180,180,3860000,
43,d180,180,3870000,
43,d180,180,3880000,
43,d180,180,3890000,
43,d180,180,3900000,0.3628000020980835
43,d180,180,3910000,
43,d180,180,3920000,
43,d180,180,3930000,
43,d180,180,3940000,
43,d180,180,3950000,
43,d180,180,3960000,
43,d180,180,3970000,
43,d180,180,3980000,
43,d180,180,3990000,
43,d180,180,4000000,0.3797999918460846
43,d180,180,4010000,
43,d180,180,4020000,
43,d180,180,4030000,
43,d180,180,4040000,
43,d180,180,4050000,
43,d180,180,4060000,
43,d180,180,4070000,
43,d180,180,4080000,
43,d180,180,4090000,
43,d180,180,4100000,0.35850000381469727
43,d180,180,4110000,
43,d180,180,4120000,
43,d180,180,4130000,
43,d180,180,4140000,
43,d180,180,4150000,
43,d180,180,4160000,
43,d180,180,4170000,
43,d180,180,4180000,
43,d180,180,4190000,
43,d180,180,4200000,0.4027000069618225
43,d180,180,4210000,
43,d180,180,4220000,
43,d180,180,4230000,
43,d180,180,4240000,
43,d180,180,4250000,
43,d180,180,4260000,
43,d180,180,4270000,
43,d180,180,4280000,
43,d180,180,4290000,
43,d180,180,4300000,0.4242999851703644
43,d180,180,4310000,
43,d180,180,4320000,
43,d180,180,4330000,
43,d180,180,4340000,
43,d180,180,4350000,
43,d180,180,4360000,
43,d180,180,4370000,
43,d180,180,4380000,
43,d180,180,4390000,
43,d180,180,4400000,0.40860000252723694
43,d180,180,4410000,
43,d180,180,4420000,
43,d180,180,4430000,
43,d180,180,4440000,
43,d180,180,4450000,
43,d180,180,4460000,
43,d180,180,4470000,
43,d180,180,4480000,
43,d180,180,4490000,
43,d180,180,4500000,0.38850000500679016
43,d180,180,4510000,
43,d180,180,4520000,
43,d180,180,4530000,
43,d180,180,4540000,
43,d180,180,4550000,
43,d180,180,4560000,
43,d180,180,4570000,
43,d180,180,4580000,
43,d180,180,4590000,
43,d180,180,4600000,0.41850000619888306
43,d180,180,4610000,
43,d180,180,4620000,
43,d180,180,4630000,
43,d180,180,4640000,
43,d180,180,4650000,
43,d180,180,4660000,
43,d180,180,4670000,
43,d180,180,4680000,
43,d180,180,4690000,
43,d180,180,4700000,0.421099990606308
43,d180,180,4710000,
43,d180,180,4720000,
43,d180,180,4730000,
43,d180,180,4740000,
43,d180,180,4750000,
43,d180,180,4760000,
43,d180,180,4770000,
43,d180,180,4780000,
43,d180,180,4790000,
43,d180,180,4800000,0.3939000070095062
43,d180,180,4810000,
43,d180,180,4820000,
43,d180,180,4830000,
43,d180,180,4840000,
43,d180,180,4850000,
43,d180,180,4860000,
43,d180,180,4870000,
43,d180,180,4880000,
43,d180,180,4890000,
43,d180,180,4900000,0.4180999994277954
43,d180,180,4910000,
43,d180,180,4920000,
43,d180,180,4930000,
43,d180,180,4940000,
43,d180,180,4950000,
43,d180,180,4960000,
43,d180,180,4970000,
43,d180,180,4980000,
43,d180,180,4990000,
43,d180,180,5000000,0.3804999887943268
44,d180,180,1,0.0
44,d180,180,10000,
44,d180,180,20000,
44,d180,180,30000,
44,d180,180,40000,
44,d180,180,50000,
44,d180,180,60000,
44,d180,180,70000,
44,d180,180,80000,
44,d180,180,90000,
44,d180,180,100000,0.0
44,d180,180,110000,
44,d180,180,120000,
44,d180,180,130000,
44,d180,180,140000,
44,d180,180,150000,
44,d180,180,160000,
44,d180,180,170000,
44,d180,180,180000,
44,d180,180,190000,
44,d180,180,200000,0.0
44,d180,180,210000,
44,d180,180,220000,
44,d180,180,230000,
44,d180,180,240000,
44,d180,180,250000,
44,d180,180,260000,
44,d180,180,270000,
44,d180,180,280000,
44,d180,180,290000,
44,d180,180,300000,0.0013000000035390258
44,d180,180,310000,
44,d180,180,320000,
44,d180,180,330000,
44,d180,180,340000,
44,d180,180,350000,
44,d180,180,360000,
44,d180,180,370000,
44,d180,180,380000,
44,d180,180,390000,
44,d180,180,400000,0.0026000000070780516
44,d180,180,410000,
44,d180,180,420000,
44,d180,180,430000,
44,d180,180,440000,
44,d180,180,450000,
44,d180,180,460000,
44,d180,180,470000,
44,d180,180,480000,
44,d180,180,490000,
44,d180,180,500000,0.00419999985024333
44,d180,180,510000,
44,d180,180,520000,
44,d180,180,530000,
44,d180,180,540000,
44,d180,180,550000,
44,d180,180,560000,
44,d180,180,570000,
44,d180,180,580000,
44,d180,180,590000,
44,d180,180,600000,0.01269999984651804
44,d180,180,610000,
44,d180,180,620000,
44,d180,180,630000,
44,d180,180,640000,
44,d180,180,650000,
44,d180,180,660000,
44,d180,180,670000,
44,d180,180,680000,
44,d180,180,690000,
44,d180,180,700000,0.019500000402331352
44,d180,180,710000,
44,d180,180,720000,
44,d180,180,730000,
44,d180,180,740000,
44,d180,180,750000,
44,d180,180,760000,
44,d180,180,770000,
44,d180,180,780000,
44,d180,180,790000,
44,d180,180,800000,0.02879999950528145
44,d180,180,810000,
44,d180,180,820000,
44,d180,180,830000,
44,d180,180,840000,
44,d180,180,850000,
44,d180,180,860000,
44,d180,180,870000,
44,d180,180,880000,
44,d180,180,890000,
44,d180,180,900000,0.046799998730421066
44,d180,180,910000,
44,d180,180,920000,
44,d180,180,930000,
44,d180,180,940000,
44,d180,180,950000,
44,d180,180,960000,
44,d180,180,970000,
44,d180,180,980000,
44,d180,180,990000,
44,d180,180,1000000,0.06970000267028809
44,d180,180,1010000,
44,d180,180,1020000,
44,d180,180,1030000,
44,d180,180,1040000,
44,d180,180,1050000,
44,d180,180,1060000,
44,d180,180,1070000,
44,d180,180,1080000,
44,d180,180,1090000,
44,d180,180,1100000,0.08789999783039093
44,d180,180,1110000,
44,d180,180,1120000,
44,d180,180,1130000,
44,d180,180,1140000,
44,d180,180,1150000,
44,d180,180,1160000,
44,d180,180,1170000,
44,d180,180,1180000,
44,d180,180,1190000,
44,d180,180,1200000,0.11190000176429749
44,d180,180,1210000,
44,d180,180,1220000,
44,d180,180,1230000,
44,d180,180,1240000,
44,d180,180,1250000,
44,d180,180,1260000,
44,d180,180,1270000,
44,d180,180,1280000,
44,d180,180,1290000,
44,d180,180,1300000,0.12370000034570694
44,d180,180,1310000,
44,d180,180,1320000,
44,d180,180,1330000,
44,d180,180,1340000,
44,d180,180,1350000,
44,d180,180,1360000,
44,d180,180,1370000,
44,d180,180,1380000,
44,d180,180,1390000,
44,d180,180,1400000,0.1468999981880188
44,d180,180,1410000,
44,d180,180,1420000,
44,d180,180,1430000,
44,d180,180,1440000,
44,d180,180,1450000,
44,d180,180,1460000,
44,d180,180,1470000,
44,d180,180,1480000,
44,d180,180,1490000,
44,d180,180,1500000,0.18549999594688416
44,d180,180,1510000,
44,d180,180,1520000,
44,d180,180,1530000,
44,d180,180,1540000,
44,d180,180,1550000,
44,d180,180,1560000,
44,d180,180,1570000,
44,d180,180,1580000,
44,d180,180,1590000,
44,d180,180,1600000,0.19869999587535858
44,d180,180,1610000,
44,d180,180,1620000,
44,d180,180,1630000,
44,d180,180,1640000,
44,d180,180,1650000,
44,d180,180,1660000,
44,d180,180,1670000,
44,d180,180,1680000,
44,d180,180,1690000,
44,d180,180,1700000,0.21250000596046448
44,d180,180,1710000,
44,d180,180,1720000,
44,d180,180,1730000,
44,d180,180,1740000,
44,d180,180,1750000,
44,d180,180,1760000,
44,d180,180,1770000,
44,d180,180,1780000,
44,d180,180,1790000,
44,d180,180,1800000,0.2345000058412552
44,d180,180,1810000,
44,d180,180,1820000,
44,d180,180,1830000,
44,d180,180,1840000,
44,d180,180,1850000,
44,d180,180,1860000,
44,d180,180,1870000,
44,d180,180,1880000,
44,d180,180,1890000,
44,d180,180,1900000,0.2556000053882599
44,d180,180,1910000,
44,d180,180,1920000,
44,d180,180,1930000,
44,d180,180,1940000,
44,d180,180,1950000,
44,d180,180,1960000,
44,d180,180,1970000,
44,d180,180,1980000,
44,d180,180,1990000,
44,d180,180,2000000,0.2703999876976013
44,d180,180,2010000,
44,d180,180,2020000,
44,d180,180,2030000,
44,d180,180,2040000,
44,d180,180,2050000,
44,d180,180,2060000,
44,d180,180,2070000,
44,d180,180,2080000,
44,d180,180,2090000,
44,d180,180,2100000,0.3005000054836273
44,d180,180,2110000,
44,d180,180,2120000,
44,d180,180,2130000,
44,d180,180,2140000,
44,d180,180,2150000,
44,d180,180,2160000,
44,d180,180,2170000,
44,d180,180,2180000,
44,d180,180,2190000,
44,d180,180,2200000,0.31940001249313354
44,d180,180,2210000,
44,d180,180,2220000,
44,d180,180,2230000,
44,d180,180,2240000,
44,d180,180,2250000,
44,d180,180,2260000,
44,d180,180,2270000,
44,d180,180,2280000,
44,d180,180,2290000,
44,d180,180,2300000,0.3292999863624573
44,d180,180,2310000,
44,d180,180,2320000,
44,d180,180,2330000,
44,d180,180,2340000,
44,d180,180,2350000,
44,d180,180,2360000,
44,d180,180,2370000,
44,d180,180,2380000,
44,d180,180,2390000,
44,d180,180,2400000,0.37709999084472656
44,d180,180,2410000,
44,d180,180,2420000,
44,d180,180,2430000,
44,d180,180,2440000,
44,d180,180,2450000,
44,d180,180,2460000,
44,d180,180,2470000,
44,d180,180,2480000,
44,d180,180,2490000,
44,d180,180,2500000,0.3481999933719635
44,d180,180,2510000,
44,d180,180,2520000,
44,d180,180,2530000,
44,d180,180,2540000,
44,d180,180,2550000,
44,d180,180,2560000,
44,d180,180,2570000,
44,d180,180,2580000,
44,d180,180,2590000,
44,d180,180,2600000,0.39730000495910645
44,d180,180,2610000,
44,d180,180,2620000,
44,d180,180,2630000,
44,d180,180,2640000,
44,d180,180,2650000,
44,d180,180,2660000,
44,d180,180,2670000,
44,d180,180,2680000,
44,d180,180,2690000,
44,d180,180,2700000,0.3693000078201294
44,d180,180,2710000,
44,d180,180,2720000,
44,d180,180,2730000,
44,d180,180,2740000,
44,d180,180,2750000,
44,d180,180,2760000,
44,d180,180,2770000,
44,d180,180,2780000,
44,d180,180,2790000,
44,d180,180,2800000,0.40059998631477356
44,d180,180,2810000,
44,d180,180,2820000,
44,d180,180,2830000,
44,d180,180,2840000,
44,d180,180,2850000,
44,d180,180,2860000,
44,d180,180,2870000,
44,d180,180,2880000,
44,d180,180,2890000,
44,d180,180,2900000,0.4251999855041504
44,d180,180,2910000,
44,d180,180,2920000,
44,d180,180,2930000,
44,d180,180,2940000,
44,d180,180,2950000,
44,d180,180,2960000,
44,d180,180,2970000,
44,d180,180,2980000,
44,d180,180,2990000,
44,d180,180,3000000,0.397599995136261
44,d180,180,3010000,
44,d180,180,3020000,
44,d180,180,3030000,
44,d180,180,3040000,
44,d180,180,3050000,
44,d180,180,3060000,
44,d180,180,3070000,
44,d180,180,3080000,
44,d180,180,3090000,
44,d180,180,3100000,0.435699999332428
44,d180,180,3110000,
44,d180,180,3120000,
44,d180,180,3130000,
44,d180,180,3140000,
44,d180,180,3150000,
44,d180,180,3160000,
44,d180,180,3170000,
44,d180,180,3180000,
44,d180,180,3190000,
44,d180,180,3200000,0.44440001249313354
44,d180,180,3210000,
44,d180,180,3220000,
44,d180,180,3230000,
44,d180,180,3240000,
44,d180,180,3250000,
44,d180,180,3260000,
44,d180,180,3270000,
44,d180,180,3280000,
44,d180,180,3290000,
44,d180,180,3300000,0.45910000801086426
44,d180,180,3310000,
44,d180,180,3320000,
44,d180,180,3330000,
44,d180,180,3340000,
44,d180,180,3350000,
44,d180,180,3360000,
44,d180,180,3370000,
44,d180,180,3380000,
44,d180,180,3390000,
44,d180,180,3400000,0.4537999927997589
44,d180,180,3410000,
44,d180,180,3420000,
44,d180,180,3430000,
44,d180,180,3440000,
44,d180,180,3450000,
44,d180,180,3460000,
44,d180,180,3470000,
44,d180,180,3480000,
44,d180,180,3490000,
44,d180,180,3500000,0.47780001163482666
44,d180,180,3510000,
44,d180,180,3520000,
44,d180,180,3530000,
44,d180,180,3540000,
44,d180,180,3550000,
44,d180,180,3560000,
44,d180,180,3570000,
44,d180,180,3580000,
44,d180,180,3590000,
44,d180,180,3600000,0.4724999964237213
44,d180,180,3610000,
44,d180,180,3620000,
44,d180,180,3630000,
44,d180,180,3640000,
44,d180,180,3650000,
44,d180,180,3660000,
44,d180,180,3670000,
44,d180,180,3680000,
44,d180,180,3690000,
44,d180,180,3700000,0.47690001130104065
44,d180,180,3710000,
44,d180,180,3720000,
44,d180,180,3730000,
44,d180,180,3740000,
44,d180,180,3750000,
44,d180,180,3760000,
44,d180,180,3770000,
44,d180,180,3780000,
44,d180,180,3790000,
44,d180,180,3800000,0.5012000203132629
44,d180,180,3810000,
44,d180,180,3820000,
44,d180,180,3830000,
44,d180,180,3840000,
44,d180,180,3850000,
44,d180,180,3860000,
44,d180,180,3870000,
44,d180,180,3880000,
44,d180,180,3890000,
44,d180,180,3900000,0.45809999108314514
44,d180,180,3910000,
44,d180,180,3920000,
44,d180,180,3930000,
44,d180,180,3940000,
44,d180,180,3950000,
44,d180,180,3960000,
44,d180,180,3970000,
44,d180,180,3980000,
44,d180,180,3990000,
44,d180,180,4000000,0.48890000581741333
44,d180,180,4010000,
44,d180,180,4020000,
44,d180,180,4030000,
44,d180,180,4040000,
44,d180,180,4050000,
44,d180,180,4060000,
44,d180,180,4070000,
44,d180,180,4080000,
44,d180,180,4090000,
44,d180,180,4100000,0.4749999940395355
44,d180,180,4110000,
44,d180,180,4120000,
44,d180,180,4130000,
44,d180,180,4140000,
44,d180,180,4150000,
44,d180,180,4160000,
44,d180,180,4170000,
44,d180,180,4180000,
44,d180,180,4190000,
44,d180,180,4200000,0.5277000069618225
44,d180,180,4210000,
44,d180,180,4220000,
44,d180,180,4230000,
44,d180,180,4240000,
44,d180,180,4250000,
44,d180,180,4260000,
44,d180,180,4270000,
44,d180,180,4280000,
44,d180,180,4290000,
44,d180,180,4300000,0.5372999906539917
44,d180,180,4310000,
44,d180,180,4320000,
44,d180,180,4330000,
44,d180,180,4340000,
44,d180,180,4350000,
44,d180,180,4360000,
44,d180,180,4370000,
44,d180,180,4380000,
44,d180,180,4390000,
44,d180,180,4400000,0.5461000204086304
44,d180,180,4410000,
44,d180,180,4420000,
44,d180,180,4430000,
44,d180,180,4440000,
44,d180,180,4450000,
44,d180,180,4460000,
44,d180,180,4470000,
44,d180,180,4480000,
44,d180,180,4490000,
44,d180,180,4500000,0.5347999930381775
44,d180,180,4510000,
44,d180,180,4520000,
44,d180,180,4530000,
44,d180,180,4540000,
44,d180,180,4550000,
44,d180,180,4560000,
44,d180,180,4570000,
44,d180,180,4580000,
44,d180,180,4590000,
44,d180,180,4600000,0.5644999742507935
44,d180,180,4610000,
44,d180,180,4620000,
44,d180,180,4630000,
44,d180,180,4640000,
44,d180,180,4650000,
44,d180,180,4660000,
44,d180,180,4670000,
44,d180,180,4680000,
44,d180,180,4690000,
44,d180,180,4700000,0.5475999712944031
44,d180,180,4710000,
44,d180,180,4720000,
44,d180,180,4730000,
44,d180,180,4740000,
44,d180,180,4750000,
44,d180,180,4760000,
44,d180,180,4770000,
44,d180,180,4780000,
44,d180,180,4790000,
44,d180,180,4800000,0.5659000277519226
44,d180,180,4810000,
44,d180,180,4820000,
44,d180,180,4830000,
44,d180,180,4840000,
44,d180,180,4850000,
44,d180,180,4860000,
44,d180,180,4870000,
44,d180,180,4880000,
44,d180,180,4890000,
44,d180,180,4900000,0.5288000106811523
44,d180,180,4910000,
44,d180,180,4920000,
44,d180,180,4930000,
44,d180,180,4940000,
44,d180,180,4950000,
44,d180,180,4960000,
44,d180,180,4970000,
44,d180,180,4980000,
44,d180,180,4990000,
44,d180,180,5000000,0.5559999942779541
45,d180,180,1,0.0
45,d180,180,10000,
45,d180,180,20000,
45,d180,180,30000,
45,d180,180,40000,
45,d180,180,50000,
45,d180,180,60000,
45,d180,180,70000,
45,d180,180,80000,
45,d180,180,90000,
45,d180,180,100000,0.0
45,d180,180,110000,
45,d180,180,120000,
45,d180,180,130000,
45,d180,180,140000,
45,d180,180,150000,
45,d180,180,160000,
45,d180,180,170000,
45,d180,180,180000,
45,d180,180,190000,
45,d180,180,200000,0.00019999999494757503
45,d180,180,210000,
45,d180,180,220000,
45,d180,180,230000,
45,d180,180,240000,
45,d180,180,250000,
45,d180,180,260000,
45,d180,180,270000,
45,d180,180,280000,
45,d180,180,290000,
45,d180,180,300000,0.0006000000284984708
45,d180,180,310000,
45,d180,180,320000,
45,d180,180,330000,
45,d180,180,340000,
45,d180,180,350000,
45,d180,180,360000,
45,d180,180,370000,
45,d180,180,380000,
45,d180,180,390000,
45,d180,180,400000,0.0007999999797903001
45,d180,180,410000,
45,d180,180,420000,
45,d180,180,430000,
45,d180,180,440000,
45,d180,180,450000,
45,d180,180,460000,
45,d180,180,470000,
45,d180,180,480000,
45,d180,180,490000,
45,d180,180,500000,0.006000000052154064
45,d180,180,510000,
45,d180,180,520000,
45,d180,180,530000,
45,d180,180,540000,
45,d180,180,550000,
45,d180,180,560000,
45,d180,180,570000,
45,d180,180,580000,
45,d180,180,590000,
45,d180,180,600000,0.00930000003427267
45,d180,180,610000,
45,d180,180,620000,
45,d180,180,630000,
45,d180,180,640000,
45,d180,180,650000,
45,d180,180,660000,
45,d180,180,670000,
45,d180,180,680000,
45,d180,180,690000,
45,d180,180,700000,0.021900000050663948
45,d180,180,710000,
45,d180,180,720000,
45,d180,180,730000,
45,d180,180,740000,
45,d180,180,750000,
45,d180,180,760000,
45,d180,180,770000,
45,d180,180,780000,
45,d180,180,790000,
45,d180,180,800000,0.027899999171495438
45,d180,180,810000,
45,d180,180,820000,
45,d180,180,830000,
45,d180,180,840000,
45,d180,180,850000,
45,d180,180,860000,
45,d180,180,870000,
45,d180,180,880000,
45,d180,180,890000,
45,d180,180,900000,0.047600001096725464
45,d180,180,910000,
45,d180,180,920000,
45,d180,180,930000,
45,d180,180,940000,
45,d180,180,950000,
45,d180,180,960000,
45,d180,180,970000,
45,d180,180,980000,
45,d180,180,990000,
45,d180,180,1000000,0.06030000001192093
45,d180,180,1010000,
45,d180,180,1020000,
45,d180,180,1030000,
45,d180,180,1040000,
45,d180,180,1050000,
45,d180,180,1060000,
45,d180,180,1070000,
45,d180,180,1080000,
45,d180,180,1090000,
45,d180,180,1100000,0.08370000123977661
45,d180,180,1110000,
45,d180,180,1120000,
45,d180,180,1130000,
45,d180,180,1140000,
45,d180,180,1150000,
45,d180,180,1160000,
45,d180,180,1170000,
45,d180,180,1180000,
45,d180,180,1190000,
45,d180,180,1200000,0.08479999750852585
45,d180,180,1210000,
45,d180,180,1220000,
45,d180,180,1230000,
45,d180,180,1240000,
45,d180,180,1250000,
45,d180,180,1260000,
45,d180,180,1270000,
45,d180,180,1280000,
45,d180,180,1290000,
45,d180,180,1300000,0.12839999794960022
45,d180,180,1310000,
45,d180,180,1320000,
45,d180,180,1330000,
45,d180,180,1340000,
45,d180,180,1350000,
45,d180,180,1360000,
45,d180,180,1370000,
45,d180,180,1380000,
45,d180,180,1390000,
45,d180,180,1400000,0.14640000462532043
45,d180,180,1410000,
45,d180,180,1420000,
45,d180,180,1430000,
45,d180,180,1440000,
45,d180,180,1450000,
45,d180,180,1460000,
45,d180,180,1470000,
45,d180,180,1480000,
45,d180,180,1490000,
45,d180,180,1500000,0.16529999673366547
45,d180,180,1510000,
45,d180,180,1520000,
45,d180,180,1530000,
45,d180,180,1540000,
45,d180,180,1550000,
45,d180,180,1560000,
45,d180,180,1570000,
45,d180,180,1580000,
45,d180,180,1590000,
45,d180,180,1600000,0.18440000712871552
45,d180,180,1610000,
45,d180,180,1620000,
45,d180,180,1630000,
45,d180,180,1640000,
45,d180,180,1650000,
45,d180,180,1660000,
45,d180,180,1670000,
45,d180,180,1680000,
45,d180,180,1690000,
45,d180,180,1700000,0.20499999821186066
45,d180,180,1710000,
45,d180,180,1720000,
45,d180,180,1730000,
45,d180,180,1740000,
45,d180,180,1750000,
45,d180,180,1760000,
45,d180,180,1770000,
45,d180,180,1780000,
45,d180,180,1790000,
45,d180,180,1800000,0.2045000046491623
45,d180,180,1810000,
45,d180,180,1820000,
45,d180,180,1830000,
45,d180,180,1840000,
45,d180,180,1850000,
45,d180,180,1860000,
45,d180,180,1870000,
45,d180,180,1880000,
45,d180,180,1890000,
45,d180,180,1900000,0.22499999403953552
45,d180,180,1910000,
45,d180,180,1920000,
45,d180,180,1930000,
45,d180,180,1940000,
45,d180,180,1950000,
45,d180,180,1960000,
45,d180,180,1970000,
45,d180,180,1980000,
45,d180,180,1990000,
45,d180,180,2000000,0.2459000051021576
45,d180,180,2010000,
45,d180,180,2020000,
45,d180,180,2030000,
45,d180,180,2040000,
45,d180,180,2050000,
45,d180,180,2060000,
45,d180,180,2070000,
45,d180,180,2080000,
45,d180,180,2090000,
45,d180,180,2100000,0.26750001311302185
45,d180,180,2110000,
45,d180,180,2120000,
45,d180,180,2130000,
45,d180,180,2140000,
45,d180,180,2150000,
45,d180,180,2160000,
45,d180,180,2170000,
45,d180,180,2180000,
45,d180,180,2190000,
45,d180,180,2200000,0.25690001249313354
45,d180,180,2210000,
45,d180,180,2220000,
45,d180,180,2230000,
45,d180,180,2240000,
45,d180,180,2250000,
45,d180,180,2260000,
45,d180,180,2270000,
45,d180,180,2280000,
45,d180,180,2290000,
45,d180,180,2300000,0.2581999897956848
45,d180,180,2310000,
45,d180,180,2320000,
45,d180,180,2330000,
45,d180,180,2340000,
