seed,d,step,mem,fid,loss
43,10,1510000,,,1.7180299758911133
43,10,1520000,,,1.677450180053711
43,10,1530000,,,1.7246017456054688
43,10,1540000,,,1.738509178161621
43,10,1550000,,,1.8180568218231201
43,10,1560000,,,1.7828116416931152
43,10,1570000,,,1.6067873239517212
43,10,1580000,,,1.7009766101837158
43,10,1590000,,,1.6950830221176147
43,10,1600000,0.006000000052154064,87.18463142380132,1.802293300628662
43,10,1610000,,,1.6187670230865479
43,10,1620000,,,1.6061110496520996
43,10,1630000,,,1.749619960784912
43,10,1640000,,,1.693202257156372
43,10,1650000,,,1.827510118484497
43,10,1660000,,,1.7738111019134521
43,10,1670000,,,1.6104848384857178
43,10,1680000,,,1.6159580945968628
43,10,1690000,,,1.841048240661621
43,10,1700000,0.00430000014603138,87.53352524879864,1.7211778163909912
43,10,1710000,,,1.9086313247680664
43,10,1720000,,,1.6341142654418945
43,10,1730000,,,1.6323368549346924
43,10,1740000,,,1.6264352798461914
43,10,1750000,,,1.7702866792678833
43,10,1760000,,,1.7787151336669922
43,10,1770000,,,1.7729045152664185
43,10,1780000,,,1.7793630361557007
43,10,1790000,,,1.6528661251068115
43,10,1800000,0.004100000020116568,86.86151629360238,1.7069971561431885
43,10,1810000,,,1.6752736568450928
43,10,1820000,,,1.8246989250183105
43,10,1830000,,,1.7360115051269531
43,10,1840000,,,1.7029625177383423
43,10,1850000,,,1.7066895961761475
43,10,1860000,,,1.6376261711120605
43,10,1870000,,,1.8511841297149658
43,10,1880000,,,1.6721878051757812
43,10,1890000,,,1.7639976739883423
43,10,1900000,0.004399999976158142,87.05651485022405,1.6406148672103882
43,10,1910000,,,1.685957431793213
43,10,1920000,,,1.8611035346984863
43,10,1930000,,,1.785634994506836
43,10,1940000,,,1.7023733854293823
43,10,1950000,,,1.7090303897857666
43,10,1960000,,,1.6370291709899902
43,10,1970000,,,1.7368029356002808
43,10,1980000,,,1.718973994255066
43,10,1990000,,,1.8099939823150635
43,10,2000000,0.005200000014156103,88.2612919553903,1.7767460346221924
43,10,2010000,,,1.7307729721069336
43,10,2020000,,,1.881574273109436
43,10,2030000,,,1.7518787384033203
43,10,2040000,,,1.7448146343231201
43,10,2050000,,,1.7810004949569702
43,10,2060000,,,1.5645484924316406
43,10,2070000,,,1.599800705909729
43,10,2080000,,,1.7215659618377686
43,10,2090000,,,1.7335386276245117
43,10,2100000,0.005200000014156103,87.97767128231621,1.4680068492889404
43,10,2110000,,,1.8445823192596436
43,10,2120000,,,1.7655739784240723
43,10,2130000,,,1.6885499954223633
43,10,2140000,,,1.8285298347473145
43,10,2150000,,,1.6932580471038818
43,10,2160000,,,1.6660308837890625
43,10,2170000,,,1.618696928024292
43,10,2180000,,,1.6146687269210815
43,10,2190000,,,1.7878953218460083
43,10,2200000,0.0044999998062849045,87.46756565891023,1.7038037776947021
43,10,2210000,,,1.5098296403884888
43,10,2220000,,,1.659559965133667
43,10,2230000,,,1.6520265340805054
43,10,2240000,,,1.7492389678955078
43,10,2250000,,,1.7127796411514282
43,10,2260000,,,1.8339987993240356
43,10,2270000,,,1.7207627296447754
43,10,2280000,,,1.6503759622573853
43,10,2290000,,,1.686673641204834
43,10,2300000,0.005900000222027302,86.69002145577392,1.7577977180480957
43,10,2310000,,,1.4580438137054443
43,10,2320000,,,1.6749892234802246
43,10,2330000,,,1.6865376234054565
43,10,2340000,,,1.7118383646011353
43,10,2350000,,,1.677400827407837
43,10,2360000,,,1.6812549829483032
43,10,2370000,,,1.5403791666030884
43,10,2380000,,,1.6195329427719116
43,10,2390000,,,1.8506131172180176
43,10,2400000,0.004699999932199717,86.58707731403604,1.779712438583374
43,10,2410000,,,1.5837708711624146
43,10,2420000,,,1.767897129058838
43,10,2430000,,,1.5673341751098633
43,10,2440000,,,1.7711875438690186
43,10,2450000,,,1.7460825443267822
43,10,2460000,,,1.6886250972747803
43,10,2470000,,,1.6053333282470703
43,10,2480000,,,1.7063742876052856
43,10,2490000,,,1.8713998794555664
43,10,2500000,0.004900000058114529,87.53874483322784,1.7607479095458984
43,10,2510000,,,1.5715179443359375
43,10,2520000,,,1.8658945560455322
43,10,2530000,,,1.746504306793213
43,10,2540000,,,1.7173360586166382
43,10,2550000,,,1.856356143951416
43,10,2560000,,,1.7621631622314453
43,10,2570000,,,1.622506022453308
43,10,2580000,,,1.7233710289001465
43,10,2590000,,,1.664043664932251
43,10,2600000,0.004999999888241291,86.89340715006207,1.7275886535644531
43,10,2610000,,,1.6360282897949219
43,10,2620000,,,1.5749963521957397
43,10,2630000,,,1.5285427570343018
43,10,2640000,,,1.7455686330795288
43,10,2650000,,,1.6515402793884277
43,10,2660000,,,1.8613731861114502
43,10,2670000,,,1.75675368309021
43,10,2680000,,,1.7058899402618408
43,10,2690000,,,1.5765259265899658
43,10,2700000,0.004800000227987766,86.6740238542609,1.5682092905044556
43,10,2710000,,,1.7831910848617554
43,10,2720000,,,1.6209148168563843
43,10,2730000,,,1.7209303379058838
43,10,2740000,,,1.4699971675872803
43,10,2750000,,,1.664842128753662
43,10,2760000,,,1.6458706855773926
43,10,2770000,,,1.7499492168426514
43,10,2780000,,,1.7582652568817139
43,10,2790000,,,1.6893179416656494
43,10,2800000,0.004600000102072954,87.11462267886806,1.770775556564331
43,10,2810000,,,1.7231347560882568
43,10,2820000,,,1.5977976322174072
43,10,2830000,,,1.6918210983276367
43,10,2840000,,,1.8881503343582153
43,10,2850000,,,1.8120996952056885
43,10,2860000,,,1.7217931747436523
43,10,2870000,,,1.7429423332214355
43,10,2880000,,,1.7238783836364746
43,10,2890000,,,1.6521799564361572
43,10,2900000,0.00559999980032444,86.23983700654175,1.8298742771148682
43,10,2910000,,,1.7959368228912354
43,10,2920000,,,1.7082164287567139
43,10,2930000,,,1.6398491859436035
43,10,2940000,,,1.5691089630126953
43,10,2950000,,,1.8036216497421265
43,10,2960000,,,1.7379816770553589
43,10,2970000,,,1.7206984758377075
43,10,2980000,,,1.4410054683685303
43,10,2990000,,,1.7081371545791626
43,10,3000000,0.004100000020116568,86.77716173877775,1.7154488563537598
43,10,3010000,,,1.7864413261413574
43,10,3020000,,,1.7695424556732178
43,10,3030000,,,1.7869160175323486
43,10,3040000,,,1.6408964395523071
43,10,3050000,,,1.701267957687378
43,10,3060000,,,1.766942024230957
43,10,3070000,,,1.631354808807373
43,10,3080000,,,1.6590126752853394
43,10,3090000,,,1.5520045757293701
43,10,3100000,0.004100000020116568,86.85920870385613,1.763298749923706
43,10,3110000,,,1.6336380243301392
43,10,3120000,,,1.4817136526107788
43,10,3130000,,,1.6747124195098877
43,10,3140000,,,1.6419777870178223
43,10,3150000,,,1.6086065769195557
43,10,3160000,,,1.6271235942840576
43,10,3170000,,,1.625260353088379
43,10,3180000,,,1.8189680576324463
43,10,3190000,,,1.7392306327819824
43,10,3200000,0.006000000052154064,86.06736946539984,1.930579662322998
43,10,3210000,,,1.7951903343200684
43,10,3220000,,,1.851197600364685
43,10,3230000,,,1.8298778533935547
43,10,3240000,,,1.4744539260864258
43,10,3250000,,,1.7118394374847412
43,10,3260000,,,1.6044694185256958
43,10,3270000,,,1.621107816696167
43,10,3280000,,,1.550063133239746
43,10,3290000,,,1.706162691116333
43,10,3300000,0.006200000178068876,86.52140489811714,1.8273063898086548
43,10,3310000,,,1.6352169513702393
43,10,3320000,,,1.8880820274353027
43,10,3330000,,,1.4888818264007568
43,10,3340000,,,1.6947883367538452
43,10,3350000,,,1.6631717681884766
43,10,3360000,,,1.575692892074585
43,10,3370000,,,1.6024163961410522
43,10,3380000,,,1.7211463451385498
43,10,3390000,,,1.6893322467803955
43,10,3400000,0.00570000009611249,87.95639419472383,1.760465383529663
43,10,3410000,,,1.63808274269104
43,10,3420000,,,1.5804654359817505
43,10,3430000,,,1.7610763311386108
43,10,3440000,,,1.596343755722046
43,10,3450000,,,1.674268126487732
43,10,3460000,,,1.579209327697754
43,10,3470000,,,1.900855541229248
43,10,3480000,,,1.6706500053405762
43,10,3490000,,,1.764320731163025
43,10,3500000,0.005400000140070915,87.72943513172865,1.608819842338562
43,10,3510000,,,1.695717215538025
43,10,3520000,,,1.5125110149383545
43,10,3530000,,,1.6054929494857788
43,10,3540000,,,1.6914405822753906
43,10,3550000,,,1.621605396270752
43,10,3560000,,,1.7792530059814453
43,10,3570000,,,1.7827136516571045
43,10,3580000,,,1.5717551708221436
43,10,3590000,,,1.7165449857711792
43,10,3600000,0.00559999980032444,86.22518060103704,1.9115266799926758
43,10,3610000,,,1.8005571365356445
43,10,3620000,,,1.7463183403015137
43,10,3630000,,,1.4652957916259766
43,10,3640000,,,1.7499804496765137
43,10,3650000,,,1.6609556674957275
43,10,3660000,,,1.6495667695999146
43,10,3670000,,,1.6406744718551636
43,10,3680000,,,1.6463203430175781
43,10,3690000,,,1.58525812625885
43,10,3700000,0.00570000009611249,87.61404100408677,1.6838706731796265
43,10,3710000,,,1.8256272077560425
43,10,3720000,,,1.666877269744873
43,10,3730000,,,1.6604323387145996
43,10,3740000,,,1.5990031957626343
43,10,3750000,,,1.5003060102462769
43,10,3760000,,,1.77691650390625
43,10,3770000,,,1.7843565940856934
43,10,3780000,,,1.4225656986236572
43,10,3790000,,,1.512587308883667
43,10,3800000,0.005900000222027302,86.98387805774192,1.8321635723114014
43,10,3810000,,,1.747131109237671
43,10,3820000,,,1.72590172290802
43,10,3830000,,,1.562976598739624
43,10,3840000,,,1.7858247756958008
43,10,3850000,,,1.858644962310791
43,10,3860000,,,1.6196106672286987
43,10,3870000,,,1.7129554748535156
43,10,3880000,,,1.5994153022766113
43,10,3890000,,,1.5774661302566528
43,10,3900000,0.005400000140070915,87.12625308909819,1.694932460784912
43,10,3910000,,,1.6005840301513672
43,10,3920000,,,1.7571278810501099
43,10,3930000,,,1.6418232917785645
43,10,3940000,,,1.8756120204925537
43,10,3950000,,,1.8886113166809082
43,10,3960000,,,1.6712719202041626
43,10,3970000,,,1.7404320240020752
43,10,3980000,,,1.7884052991867065
43,10,3990000,,,1.552492618560791
43,10,4000000,0.005900000222027302,87.59116709110236,1.8643548488616943
43,10,4010000,,,1.5835282802581787
43,10,4020000,,,1.6943490505218506
43,10,4030000,,,1.5863794088363647
43,10,4040000,,,1.7389075756072998
43,10,4050000,,,1.7800085544586182
43,10,4060000,,,1.656874418258667
43,10,4070000,,,1.5787153244018555
43,10,4080000,,,1.669443130493164
43,10,4090000,,,1.5633776187896729
43,10,4100000,0.005100000184029341,87.81891129918782,1.7933155298233032
43,10,4110000,,,1.5650265216827393
43,10,4120000,,,1.6267935037612915
43,10,4130000,,,1.7587097883224487
43,10,4140000,,,1.581032156944275
43,10,4150000,,,1.7496232986450195
43,10,4160000,,,1.7720589637756348
43,10,4170000,,,1.7122879028320312
43,10,4180000,,,1.755301833152771
43,10,4190000,,,1.640073537826538
43,10,4200000,0.0066999997943639755,87.89845973176573,1.6122088432312012
43,10,4210000,,,1.5827925205230713
43,10,4220000,,,1.6402170658111572
43,10,4230000,,,1.594386100769043
43,10,4240000,,,1.6987168788909912
43,10,4250000,,,1.5728116035461426
43,10,4260000,,,1.8253732919692993
43,10,4270000,,,1.6796441078186035
43,10,4280000,,,1.9200750589370728
43,10,4290000,,,1.7935218811035156
43,10,4300000,0.005499999970197678,87.25870313242166,1.6371122598648071
43,10,4310000,,,1.6023141145706177
43,10,4320000,,,1.5735936164855957
43,10,4330000,,,1.6179550886154175
43,10,4340000,,,1.6349414587020874
43,10,4350000,,,1.5302350521087646
43,10,4360000,,,1.680118203163147
43,10,4370000,,,1.9509556293487549
43,10,4380000,,,1.5478531122207642
43,10,4390000,,,1.7813829183578491
43,10,4400000,0.004699999932199717,86.43285020804846,1.5706337690353394
43,10,4410000,,,1.6639314889907837
43,10,4420000,,,1.5477927923202515
43,10,4430000,,,1.4623996019363403
43,10,4440000,,,1.6426361799240112
43,10,4450000,,,1.7183682918548584
43,10,4460000,,,1.507077932357788
43,10,4470000,,,1.6164833307266235
43,10,4480000,,,1.7805593013763428
43,10,4490000,,,1.6254713535308838
43,10,4500000,0.00570000009611249,86.60988456506361,1.6939111948013306
43,10,4510000,,,1.5831094980239868
43,10,4520000,,,1.6842482089996338
43,10,4530000,,,1.7012180089950562
43,10,4540000,,,1.8108834028244019
43,10,4550000,,,1.4480063915252686
43,10,4560000,,,1.787431001663208
43,10,4570000,,,1.750723123550415
43,10,4580000,,,1.735230565071106
43,10,4590000,,,1.6242178678512573
43,10,4600000,0.004800000227987766,88.14035636072613,1.6284433603286743
43,10,4610000,,,1.556901454925537
43,10,4620000,,,1.581911325454712
43,10,4630000,,,1.6663827896118164
43,10,4640000,,,1.5177223682403564
43,10,4650000,,,1.7329180240631104
43,10,4660000,,,1.6484454870224
43,10,4670000,,,1.6834266185760498
43,10,4680000,,,1.6987285614013672
43,10,4690000,,,1.6559638977050781
43,10,4700000,0.006200000178068876,87.32566031310499,1.660428762435913
43,10,4710000,,,1.8268623352050781
43,10,4720000,,,1.6755603551864624
43,10,4730000,,,1.7848275899887085
43,10,4740000,,,1.4912837743759155
43,10,4750000,,,1.8272266387939453
43,10,4760000,,,1.7499041557312012
43,10,4770000,,,1.6591702699661255
43,10,4780000,,,1.7426902055740356
43,10,4790000,,,1.6073849201202393
43,10,4800000,0.006800000090152025,87.61716099080587,1.706668734550476
43,10,4810000,,,1.473078966140747
43,10,4820000,,,1.6454131603240967
43,10,4830000,,,1.5859986543655396
43,10,4840000,,,1.8130943775177002
43,10,4850000,,,1.5777705907821655
43,10,4860000,,,1.5193026065826416
43,10,4870000,,,1.8063440322875977
43,10,4880000,,,1.5350677967071533
43,10,4890000,,,1.4752026796340942
43,10,4900000,0.005900000222027302,86.93806070410832,1.5999417304992676
43,10,4910000,,,1.8953838348388672
43,10,4920000,,,1.533423900604248
43,10,4930000,,,1.7636051177978516
43,10,4940000,,,1.5365231037139893
43,10,4950000,,,1.6501190662384033
43,10,4960000,,,1.553001880645752
43,10,4970000,,,1.5519722700119019
43,10,4980000,,,1.8455593585968018
43,10,4990000,,,1.7429137229919434
43,10,5000000,0.005499999970197678,86.95964129851984,1.6321336030960083
43,100,1,0.0,289.3121609492255,100.43682861328125
43,100,10000,,,21.384305953979492
43,100,20000,,,16.562198638916016
43,100,30000,,,17.035993576049805
43,100,40000,,,13.612226486206055
43,100,50000,,,11.487117767333984
43,100,60000,,,10.657072067260742
43,100,70000,,,9.610363006591797
43,100,80000,,,9.023006439208984
43,100,90000,,,8.7889404296875
43,100,100000,0.0007999999797903001,57.88635567589056,8.812813758850098
43,100,110000,,,8.435253143310547
43,100,120000,,,8.408817291259766
43,100,130000,,,7.371953010559082
43,100,140000,,,7.421422004699707
43,100,150000,,,7.385443687438965
43,100,160000,,,6.91681432723999
43,100,170000,,,7.047142505645752
43,100,180000,,,7.065463066101074
43,100,190000,,,6.609667778015137
43,100,200000,0.012299999594688416,57.271511730118036,7.252645492553711
43,100,210000,,,6.68006706237793
43,100,220000,,,6.857282638549805
43,100,230000,,,6.288053512573242
43,100,240000,,,6.749959945678711
43,100,250000,,,6.944822788238525
43,100,260000,,,6.561144828796387
43,100,270000,,,6.1554789543151855
43,100,280000,,,6.407756805419922
43,100,290000,,,6.496304512023926
43,100,300000,0.03150000050663948,56.15496290670427,6.482846736907959
43,100,310000,,,6.162900924682617
43,100,320000,,,6.205807685852051
43,100,330000,,,6.117272853851318
43,100,340000,,,5.5242919921875
43,100,350000,,,5.926294326782227
43,100,360000,,,6.107321262359619
43,100,370000,,,5.951465606689453
43,100,380000,,,6.1075544357299805
43,100,390000,,,5.698981761932373
43,100,400000,0.05400000140070915,55.36324820935069,5.493869781494141
43,100,410000,,,6.276238441467285
43,100,420000,,,5.544183731079102
43,100,430000,,,5.682936191558838
43,100,440000,,,6.277029037475586
43,100,450000,,,5.61770486831665
43,100,460000,,,5.993085861206055
43,100,470000,,,5.519376754760742
43,100,480000,,,5.4306440353393555
43,100,490000,,,5.449563980102539
43,100,500000,0.07909999787807465,53.22394014772385,5.809061050415039
43,100,510000,,,5.64691162109375
43,100,520000,,,5.883249282836914
43,100,530000,,,5.545849323272705
43,100,540000,,,5.7130351066589355
43,100,550000,,,5.639113903045654
43,100,560000,,,5.259148597717285
43,100,570000,,,5.0914225578308105
43,100,580000,,,5.558738708496094
43,100,590000,,,5.578594207763672
43,100,600000,0.1103999987244606,51.12036507790248,5.321741104125977
43,100,610000,,,5.610273361206055
43,100,620000,,,5.386039733886719
43,100,630000,,,5.421555042266846
43,100,640000,,,5.286921977996826
43,100,650000,,,5.01881217956543
43,100,660000,,,5.195910453796387
43,100,670000,,,5.16450309753418
43,100,680000,,,5.315938472747803
43,100,690000,,,4.908395290374756
43,100,700000,0.13809999823570251,49.385461840234015,5.498566627502441
43,100,710000,,,4.9552106857299805
43,100,720000,,,5.310858249664307
43,100,730000,,,5.387674331665039
43,100,740000,,,5.1973066329956055
43,100,750000,,,5.450985431671143
43,100,760000,,,5.389122009277344
43,100,770000,,,5.294262886047363
43,100,780000,,,4.99747371673584
43,100,790000,,,5.279991149902344
43,100,800000,0.1492999941110611,50.318530486786656,5.314852714538574
43,100,810000,,,5.08806037902832
43,100,820000,,,5.235322952270508
43,100,830000,,,4.84079647064209
43,100,840000,,,5.0183515548706055
43,100,850000,,,4.9739274978637695
43,100,860000,,,5.0889573097229
43,100,870000,,,5.362957000732422
43,100,880000,,,4.758175849914551
43,100,890000,,,5.049479961395264
43,100,900000,0.1843000054359436,49.98911352557269,4.906076431274414
43,100,910000,,,4.968396186828613
43,100,920000,,,4.966423988342285
43,100,930000,,,4.815592288970947
43,100,940000,,,4.903559684753418
43,100,950000,,,4.994236946105957
43,100,960000,,,4.917278289794922
43,100,970000,,,4.775257587432861
43,100,980000,,,4.771622657775879
43,100,990000,,,4.754638195037842
43,100,1000000,0.20890000462532043,50.53763090523347,4.984598636627197
43,100,1010000,,,4.82545280456543
43,100,1020000,,,4.703950881958008
43,100,1030000,,,4.380063056945801
43,100,1040000,,,4.846356391906738
43,100,1050000,,,5.103571891784668
43,100,1060000,,,4.58048152923584
43,100,1070000,,,4.936428070068359
43,100,1080000,,,4.764911651611328
43,100,1090000,,,5.12400484085083
43,100,1100000,0.2353000044822693,50.69298165966318,4.610795974731445
43,100,1110000,,,4.658778190612793
43,100,1120000,,,4.824349880218506
43,100,1130000,,,4.346522808074951
43,100,1140000,,,4.662759780883789
43,100,1150000,,,4.316910743713379
43,100,1160000,,,4.461201190948486
43,100,1170000,,,4.718975067138672
43,100,1180000,,,4.580288410186768
43,100,1190000,,,4.60340690612793
43,100,1200000,0.27320000529289246,52.74250462593256,4.78974723815918
43,100,1210000,,,4.268242359161377
43,100,1220000,,,4.631596088409424
43,100,1230000,,,4.6500396728515625
43,100,1240000,,,4.57118034362793
43,100,1250000,,,4.330158710479736
43,100,1260000,,,4.656363487243652
43,100,1270000,,,4.713635444641113
43,100,1280000,,,4.523163795471191
43,100,1290000,,,4.256862640380859
43,100,1300000,0.3118000030517578,56.826946321423634,4.258600234985352
43,100,1310000,,,4.487065315246582
43,100,1320000,,,4.420639514923096
43,100,1330000,,,4.430633544921875
43,100,1340000,,,4.4164276123046875
43,100,1350000,,,4.686110019683838
43,100,1360000,,,4.407139778137207
43,100,1370000,,,4.403278350830078
43,100,1380000,,,4.190545082092285
43,100,1390000,,,4.7609686851501465
43,100,1400000,0.325300008058548,60.06578957928984,4.524202346801758
43,100,1410000,,,4.147788047790527
43,100,1420000,,,4.459208011627197
43,100,1430000,,,4.545626640319824
43,100,1440000,,,4.244429111480713
43,100,1450000,,,4.367071628570557
43,100,1460000,,,4.39453125
43,100,1470000,,,4.299095153808594
43,100,1480000,,,4.260479927062988
43,100,1490000,,,4.562873840332031
43,100,1500000,0.3675999939441681,60.22489989551823,4.689347743988037
43,100,1510000,,,4.169076919555664
43,100,1520000,,,4.271400451660156
43,100,1530000,,,4.339241027832031
43,100,1540000,,,4.009138584136963
43,100,1550000,,,4.272639751434326
43,100,1560000,,,4.238803863525391
43,100,1570000,,,4.0674638748168945
43,100,1580000,,,4.335578441619873
43,100,1590000,,,4.02943229675293
43,100,1600000,0.38690000772476196,61.69709994353212,4.480285167694092
43,100,1610000,,,4.48905086517334
43,100,1620000,,,4.549058437347412
43,100,1630000,,,4.472778797149658
43,100,1640000,,,4.1700334548950195
43,100,1650000,,,4.183603286743164
43,100,1660000,,,3.97359037399292
43,100,1670000,,,4.048147201538086
43,100,1680000,,,4.17254114151001
43,100,1690000,,,4.43031120300293
43,100,1700000,0.4375,57.499018483098865,4.36771297454834
43,100,1710000,,,4.132389545440674
43,100,1720000,,,4.093348026275635
43,100,1730000,,,3.856553077697754
43,100,1740000,,,4.141581058502197
43,100,1750000,,,3.8589513301849365
43,100,1760000,,,4.0668864250183105
43,100,1770000,,,4.079333305358887
43,100,1780000,,,3.8934695720672607
43,100,1790000,,,3.764939785003662
43,100,1800000,0.4560000002384186,56.30938063353052,3.8512632846832275
43,100,1810000,,,4.050367832183838
43,100,1820000,,,3.9313459396362305
43,100,1830000,,,4.0437703132629395
43,100,1840000,,,3.8669686317443848
43,100,1850000,,,3.9768338203430176
43,100,1860000,,,3.6536433696746826
43,100,1870000,,,4.157202243804932
43,100,1880000,,,3.927729606628418
43,100,1890000,,,3.9357080459594727
43,100,1900000,0.4970000088214874,52.26625748841015,4.383066177368164
43,100,1910000,,,3.9508721828460693
43,100,1920000,,,3.804856777191162
43,100,1930000,,,4.134733200073242
43,100,1940000,,,3.9672470092773438
43,100,1950000,,,4.164813041687012
43,100,1960000,,,3.9872281551361084
43,100,1970000,,,4.048232078552246
43,100,1980000,,,3.7891383171081543
43,100,1990000,,,3.7262585163116455
43,100,2000000,0.5115000009536743,51.8306820184137,3.949941635131836
43,100,2010000,,,3.9000110626220703
43,100,2020000,,,4.180378437042236
43,100,2030000,,,4.1293044090271
43,100,2040000,,,3.544121265411377
43,100,2050000,,,4.111903667449951
43,100,2060000,,,4.089106559753418
43,100,2070000,,,3.735802173614502
43,100,2080000,,,3.77288818359375
43,100,2090000,,,3.6443591117858887
43,100,2100000,0.5253999829292297,50.88990884495721,3.7483885288238525
43,100,2110000,,,3.5854196548461914
43,100,2120000,,,4.047368049621582
43,100,2130000,,,3.7527830600738525
43,100,2140000,,,3.5901906490325928
43,100,2150000,,,3.7657644748687744
43,100,2160000,,,4.029214382171631
43,100,2170000,,,3.7911839485168457
43,100,2180000,,,3.8633651733398438
43,100,2190000,,,3.9134182929992676
43,100,2200000,0.5648999810218811,48.72365989327642,3.6639747619628906
43,100,2210000,,,3.821934938430786
43,100,2220000,,,3.6519622802734375
43,100,2230000,,,3.6746180057525635
43,100,2240000,,,3.790982246398926
43,100,2250000,,,3.722261428833008
43,100,2260000,,,3.730234146118164
43,100,2270000,,,3.8933000564575195
43,100,2280000,,,3.4812920093536377
43,100,2290000,,,3.615159034729004
43,100,2300000,0.5569999814033508,48.41385967152641,3.5795109272003174
43,100,2310000,,,3.77642822265625
43,100,2320000,,,3.645120143890381
43,100,2330000,,,3.7756242752075195
43,100,2340000,,,3.556180477142334
43,100,2350000,,,3.606961727142334
43,100,2360000,,,3.6396079063415527
43,100,2370000,,,3.9308481216430664
43,100,2380000,,,4.0178985595703125
43,100,2390000,,,3.4713973999023438
43,100,2400000,0.5899999737739563,46.26941902442679,4.035400390625
43,100,2410000,,,3.876481771469116
43,100,2420000,,,4.042735576629639
43,100,2430000,,,3.9348158836364746
43,100,2440000,,,3.5572781562805176
43,100,2450000,,,3.66123104095459
43,100,2460000,,,3.5659162998199463
43,100,2470000,,,3.3885841369628906
43,100,2480000,,,4.354983329772949
43,100,2490000,,,3.6704936027526855
43,100,2500000,0.6025000214576721,46.99940887486482,3.5908331871032715
43,100,2510000,,,3.345155715942383
43,100,2520000,,,3.32194185256958
43,100,2530000,,,3.877969264984131
43,100,2540000,,,3.850372552871704
43,100,2550000,,,3.6928694248199463
43,100,2560000,,,3.634403705596924
43,100,2570000,,,3.241875648498535
43,100,2580000,,,3.643448829650879
43,100,2590000,,,3.8647172451019287
43,100,2600000,0.6291000247001648,45.76672733652181,3.7204065322875977
43,100,2610000,,,3.3614015579223633
43,100,2620000,,,3.445394277572632
43,100,2630000,,,3.4539506435394287
43,100,2640000,,,3.7245545387268066
43,100,2650000,,,3.3735709190368652
43,100,2660000,,,3.653946876525879
43,100,2670000,,,3.6796717643737793
43,100,2680000,,,3.323220729827881
43,100,2690000,,,3.6959049701690674
43,100,2700000,0.6179999709129333,46.89372171804456,3.6860435009002686
43,100,2710000,,,3.3792567253112793
43,100,2720000,,,3.519131660461426
43,100,2730000,,,3.645118474960327
43,100,2740000,,,3.260035991668701
43,100,2750000,,,3.733713150024414
43,100,2760000,,,3.601011276245117
43,100,2770000,,,3.7697415351867676
43,100,2780000,,,3.6569600105285645
43,100,2790000,,,3.2957897186279297
43,100,2800000,0.6456000208854675,44.95002659036275,3.0982627868652344
43,100,2810000,,,3.2144761085510254
43,100,2820000,,,3.645388603210449
43,100,2830000,,,3.417649269104004
43,100,2840000,,,3.325436592102051
43,100,2850000,,,3.3640732765197754
43,100,2860000,,,3.6954400539398193
43,100,2870000,,,3.4829530715942383
43,100,2880000,,,3.366297721862793
43,100,2890000,,,3.421480655670166
43,100,2900000,0.6341999769210815,46.59050092585918,3.861008882522583
43,100,2910000,,,3.446028232574463
43,100,2920000,,,3.3368587493896484
43,100,2930000,,,3.255197048187256
43,100,2940000,,,3.2670326232910156
43,100,2950000,,,3.448840618133545
43,100,2960000,,,3.6019480228424072
43,100,2970000,,,3.901682138442993
43,100,2980000,,,3.7128114700317383
43,100,2990000,,,3.368190050125122
43,100,3000000,0.6614000201225281,43.81876515536825,3.703763484954834
43,100,3010000,,,3.4740304946899414
43,100,3020000,,,3.433854579925537
43,100,3030000,,,3.5936028957366943
43,100,3040000,,,3.4643402099609375
43,100,3050000,,,3.5241832733154297
43,100,3060000,,,3.3796138763427734
43,100,3070000,,,3.19350004196167
43,100,3080000,,,3.2131235599517822
43,100,3090000,,,3.0974621772766113
43,100,3100000,0.6693999767303467,44.26859342463324,3.633867025375366
43,100,3110000,,,3.384690999984741
43,100,3120000,,,3.6199026107788086
43,100,3130000,,,3.1927742958068848
43,100,3140000,,,3.1956276893615723
43,100,3150000,,,3.1221814155578613
43,100,3160000,,,3.7909741401672363
43,100,3170000,,,3.150988817214966
43,100,3180000,,,3.055135726928711
43,100,3190000,,,3.357837438583374
43,100,3200000,0.6873999834060669,43.0591925771476,3.464749336242676
43,100,3210000,,,3.4918863773345947
43,100,3220000,,,3.497478485107422
43,100,3230000,,,3.5883374214172363
43,100,3240000,,,3.4377188682556152
43,100,3250000,,,3.3461508750915527
43,100,3260000,,,3.2485733032226562
43,100,3270000,,,3.4137251377105713
43,100,3280000,,,3.059629440307617
43,100,3290000,,,2.9195005893707275
43,100,3300000,0.680400013923645,44.075837969394414,3.4197206497192383
43,100,3310000,,,3.122091770172119
43,100,3320000,,,3.544865608215332
43,100,3330000,,,3.235137462615967
43,100,3340000,,,3.2256712913513184
43,100,3350000,,,3.512951374053955
43,100,3360000,,,3.3689398765563965
43,100,3370000,,,2.899001121520996
43,100,3380000,,,3.357231616973877
43,100,3390000,,,3.2535014152526855
43,100,3400000,0.7019000053405762,42.76100124148276,3.767223358154297
43,100,3410000,,,2.883756637573242
43,100,3420000,,,3.416435480117798
43,100,3430000,,,3.3162550926208496
43,100,3440000,,,3.3897783756256104
43,100,3450000,,,3.603734016418457
43,100,3460000,,,3.303020715713501
43,100,3470000,,,3.421494483947754
43,100,3480000,,,3.2654082775115967
43,100,3490000,,,3.2215218544006348
43,100,3500000,0.699999988079071,42.91172043043238,2.991279125213623
43,100,3510000,,,3.70609712600708
